    n_tumors    experiment
NT1_1	16	Intervention1
NT2_1	15	Intervention1
NT3_1	10	Intervention1
8540_2	5	Intervention2
8545_2	3	Intervention2
8500_2	3	Intervention2
NT1_2	5	Intervention2
NT2_2	4	Intervention2
